folio,fecha,planta,centro_costo,concepto,monto,cargado_en
CHI-202605-008773,2026-05-14,Chihuahua,Energía,Mantenimiento preventivo,"4.439,25",2026-07-01
CHI-202605-008800,2026-05-14,Chihuahua,Fletes,Flete de importación,"6.937,50",2026-07-01
CHI-202605-008827,2026-05-14,Chihuahua,Refacciones,Nómina de apoyo,"2.618,75",2026-07-01
CHI-202605-008854,2026-05-14,Chihuahua,Calidad,Reparación correctiva,"4.346,50",2026-07-01
CHI-202605-008881,2026-05-14,Chihuahua, Seguridad,Mantenimiento preventivo,"1.904,25",2026-07-01
CUA-202605-005722,2026-05-14,Cuautitlán,Mantenimiento,Reparación correctiva,"16.768,25",2026-07-01
CUA-202605-005749,2026-05-14,Cuautitlán,Energía,Mantenimiento preventivo,"6.888,00",2026-07-01
CUA-202605-005776,2026-05-14,Cuautitlán,Fletes ,Flete de importación,"8.508,25",2026-07-01
CUA-202605-005803,2026-05-14,Cuautitlán,Refacciones,Nómina de apoyo,"5.824,00",2026-07-01
CUA-202605-005830,2026-05-14,Cuautitlán,Calidad,Reparación correctiva,"7.679,00",2026-07-01
CUA-202605-005857,2026-05-14,Cuautitlán,Seguridad,Mantenimiento preventivo,"5.474,50",2026-07-01
HER-202605-002698,2026-05-14,Hermosillo,Mantenimiento,Reparación correctiva,"10.076,00",2026-07-01
HER-202605-002725,2026-05-14,Hermosillo,Energía,Mantenimiento preventivo,"4.446,75",2026-07-01
HER-202605-002752,2026-05-14,Hermosillo,Fletes,Flete de importación,"5.988,75",2026-07-01
HER-202605-002779,2026-05-14,Hermosillo,Refacciones,Nómina de apoyo,"2.436,25",2026-07-01
HER-202605-002806,2026-05-14,Hermosillo, Calidad,Reparación correctiva,"3.734,75",2026-07-01
HER-202605-002833,2026-05-14,Hermosillo,Seguridad,Mantenimiento preventivo,"2.529,25",2026-07-01
IRA-202605-011689,2026-05-14,Irapuato,Mantenimiento,Mantenimiento preventivo,"6.473,50",2026-07-01
IRA-202605-011716,2026-05-14,Irapuato,energía,Flete de importación,"5.510,50",2026-07-01
IRA-202605-011743,2026-05-14,Irapuato,Fletes,Nómina de apoyo,"4.858,00",2026-07-01
IRA-202605-011770,2026-05-14,Irapuato,Refacciones,Reparación correctiva,"4.418,75",2026-07-01
IRA-202605-011797,2026-05-14,Irapuato,Calidad,Mantenimiento preventivo,"2.837,00",2026-07-01
IRA-202605-011824,2026-05-14,Irapuato,Sistemas,Flete de importación,"2.100,00",2026-07-01
CHI-202605-008750,2026-05-15,Chihuahua,Mantenimiento,Consumo eléctrico,"10.395,75",2026-07-01
CHI-202605-008777,2026-05-15,Chihuahua,Energía,Servicio externo,"4.386,25",2026-07-01
CHI-202605-008804,2026-05-15,Chihuahua,Fletes,Licencia de software,"7.206,50",2026-07-01
CHI-202605-008831,2026-05-15,Chihuahua, Refacciones,Renta de montacargas,"2.705,25",2026-07-01
CHI-202605-008858,2026-05-15,Chihuahua,Calidad,Consumo eléctrico,"3.664,25",2026-07-01
CHI-202605-008885,2026-05-15,Chihuahua,Sistemas,Servicio externo,"1.860,75",2026-07-01
CUA-202605-005726,2026-05-15,Cuautitlán,Mantenimiento ,Consumo eléctrico,"16.755,50",2026-07-01
CUA-202605-005753,2026-05-15,Cuautitlán,Energía,Servicio externo,"4.648,25",2026-07-01
CUA-202605-005780,2026-05-15,Cuautitlán,Fletes,Licencia de software,"7.627,50",2026-07-01
CUA-202605-005807,2026-05-15,Cuautitlán,Refacciones,Renta de montacargas,"3.990,25",2026-07-01
CUA-202605-005834,2026-05-15,Cuautitlán,Calidad,Consumo eléctrico,"8.243,25",2026-07-01
CUA-202605-005861,2026-05-15,Cuautitlán,SISTEMAS,Servicio externo,"2.328,75",2026-07-01
HER-202605-002702,2026-05-15,Hermosillo,Mantenimiento,Consumo eléctrico,"10.657,50",2026-07-01
HER-202605-002729,2026-05-15,Hermosillo,Energía,Servicio externo,"4.596,00",2026-07-01
HER-202605-002756,2026-05-15,Hermosillo, Fletes,Licencia de software,"6.062,50",2026-07-01
HER-202605-002783,2026-05-15,Hermosillo,Refacciones,Renta de montacargas,"2.448,75",2026-07-01
HER-202605-002810,2026-05-15,Hermosillo,Calidad,Consumo eléctrico,"2.751,75",2026-07-01
HER-202605-002837,2026-05-15,Hermosillo,Sistemas,Servicio externo,"1.452,00",2026-07-01
IRA-202605-011693,2026-05-15,Irapuato,Mantenimiento,Servicio externo,"8.577,50",2026-07-01
IRA-202605-011720,2026-05-15,Irapuato,Energía,Licencia de software,"5.063,75",2026-07-01
IRA-202605-011747,2026-05-15,Irapuato,Fletes,Renta de montacargas,"3.793,00",2026-07-01
IRA-202605-011774,2026-05-15,Irapuato,Refacciones,Consumo eléctrico,"4.354,75",2026-07-01
IRA-202605-011801,2026-05-15,Irapuato,Seguridad ,Servicio externo,"2.312,00",2026-07-01
IRA-202605-011828,2026-05-15,Irapuato,Sistemas,Licencia de software,"1.767,75",2026-07-01
CHI-202605-008754,2026-05-16,Chihuahua,Mantenimiento,Calibración de equipo,"12.762,00",2026-07-01
CHI-202605-008781,2026-05-16,Chihuahua, Nómina Indirecta,Equipo de protección,"6.600,50",2026-07-01
CHI-202605-008808,2026-05-16,Chihuahua,Fletes,Refacción prensa,"5.456,25",2026-07-01
CHI-202605-008835,2026-05-16,Chihuahua,Refacciones,Flete nacional,"4.156,75",2026-07-01
CHI-202605-008862,2026-05-16,Chihuahua,Calidad,Calibración de equipo,"3.046,25",2026-07-01
CHI-202605-008889,2026-05-16,Chihuahua,Sistemas,Equipo de protección,"1.514,25",2026-07-01
CUA-202605-005730,2026-05-16,Cuautitlán,Mantenimiento,Calibración de equipo,"14.011,25",2026-07-01
CUA-202605-005757,2026-05-16,Cuautitlán,Nómina Indirecta,Equipo de protección,"6.657,00",2026-07-01
CUA-202605-005784,2026-05-16,Cuautitlán,Fletes,Refacción prensa,"8.306,75",2026-07-01
CUA-202605-005811,2026-05-16,Cuautitlán,REFACCIONES,Flete nacional,"5.612,25",2026-07-01
CUA-202605-005838,2026-05-16,Cuautitlán,Calidad,Calibración de equipo,"5.799,00",2026-07-01
CUA-202605-005865,2026-05-16,Cuautitlán,Sistemas,Equipo de protección,"1.613,50",2026-07-01
HER-202605-002706,2026-05-16,Hermosillo, Mantenimiento,Calibración de equipo,"10.407,75",2026-07-01
HER-202605-002733,2026-05-16,Hermosillo,Nómina Indirecta,Equipo de protección,"5.108,75",2026-07-01
HER-202605-002760,2026-05-16,Hermosillo,Fletes,Refacción prensa,"5.813,75",2026-07-01
HER-202605-002787,2026-05-16,Hermosillo,Refacciones,Flete nacional,"2.768,00",2026-07-01
HER-202605-002814,2026-05-16,Hermosillo,Calidad,Calibración de equipo,"2.564,25",2026-07-01
HER-202605-002841,2026-05-16,Hermosillo,sistemas,Equipo de protección,"1.887,25",2026-07-01
IRA-202605-011697,2026-05-16,Irapuato,Mantenimiento,Equipo de protección,"7.749,00",2026-07-01
IRA-202605-011724,2026-05-16,Irapuato,Nómina Indirecta,Refacción prensa,"3.012,25",2026-07-01
IRA-202605-011751,2026-05-16,Irapuato,Fletes ,Flete nacional,"3.554,00",2026-07-01
IRA-202605-011778,2026-05-16,Irapuato,Refacciones,Calibración de equipo,"3.883,75",2026-07-01
IRA-202605-011805,2026-05-16,Irapuato,Seguridad,Equipo de protección,"2.061,50",2026-07-01
IRA-202605-011832,2026-05-16,Irapuato,Sistemas,Refacción prensa,"1.957,75",2026-07-01
CHI-202605-008758,2026-05-17,Chihuahua,Energía,Reparación correctiva,"6.887,00",2026-07-01
CHI-202605-008785,2026-05-17,Chihuahua,Nómina Indirecta,Mantenimiento preventivo,"3.817,50",2026-07-01
CHI-202605-008812,2026-05-17,Chihuahua,Fletes,Flete de importación,"5.103,00",2026-07-01
CHI-202605-008839,2026-05-17,Chihuahua,Refacciones,Nómina de apoyo,"3.795,50",2026-07-01
CHI-202605-008866,2026-05-17,Chihuahua,seguridad,Reparación correctiva,"3.304,00",2026-07-01
CHI-202605-008893,2026-05-17,Chihuahua,Sistemas,Mantenimiento preventivo,"1.451,00",2026-07-01
CUA-202605-005734,2026-05-17,Cuautitlán,Energía,Reparación correctiva,"8.141,50",2026-07-01
CUA-202605-005761,2026-05-17,Cuautitlán,NÓMINA INDIRECTA,Mantenimiento preventivo,"6.316,50",2026-07-01
CUA-202605-005788,2026-05-17,Cuautitlán,Fletes,Flete de importación,"9.116,00",2026-07-01
CUA-202605-005815,2026-05-17,Cuautitlán,Refacciones,Nómina de apoyo,"4.907,75",2026-07-01
CUA-202605-005842,2026-05-17,Cuautitlán,Seguridad,Reparación correctiva,"5.481,75",2026-07-01
CUA-202605-005869,2026-05-17,Cuautitlán,Sistemas,Mantenimiento preventivo,"2.726,50",2026-07-01
HER-202605-002710,2026-05-17,Hermosillo,Energía,Reparación correctiva,"7.638,00",2026-07-01
HER-202605-002737,2026-05-17,Hermosillo,Nómina Indirecta,Mantenimiento preventivo,"5.242,50",2026-07-01
HER-202605-002764,2026-05-17,Hermosillo,Fletes,Flete de importación,"5.462,25",2026-07-01
HER-202605-002791,2026-05-17,Hermosillo,refacciones,Nómina de apoyo,"2.919,50",2026-07-01
HER-202605-002818,2026-05-17,Hermosillo,Seguridad,Reparación correctiva,"2.669,50",2026-07-01
HER-202605-002845,2026-05-17,Hermosillo,Sistemas,Mantenimiento preventivo,"1.698,50",2026-07-01
IRA-202605-011701,2026-05-17,Irapuato,Energía ,Mantenimiento preventivo,"-6.080,25",2026-07-01
IRA-202605-011728,2026-05-17,Irapuato,Nómina Indirecta,Flete de importación,"4.003,00",2026-07-01
IRA-202605-011755,2026-05-17,Irapuato,Fletes,Nómina de apoyo,"3.464,75",2026-07-01
IRA-202605-011782,2026-05-17,Irapuato,Calidad,Reparación correctiva,"1.366,00",2026-07-01
IRA-202605-011809,2026-05-17,Irapuato,Seguridad,Mantenimiento preventivo,"1.906,00",2026-07-01
IRA-202605-011836,2026-05-17,Irapuato,SISTEMAS,Flete de importación,"2.209,00",2026-07-01
CHI-202605-008762,2026-05-18,Chihuahua,Energía,Consumo eléctrico,"9.531,00",2026-07-01
CHI-202605-008789,2026-05-18,Chihuahua,Nómina Indirecta,Servicio externo,"4.157,75",2026-07-01
CHI-202605-008816,2026-05-18,Chihuahua,fletes,Licencia de software,"6.965,75",2026-07-01
CHI-202605-008843,2026-05-18,Chihuahua,Calidad,Renta de montacargas,"2.956,75",2026-07-01
CHI-202605-008870,2026-05-18,Chihuahua,Seguridad,Consumo eléctrico,"3.694,50",2026-07-01
CHI-202605-008897,2026-05-18,Chihuahua,Sistemas,Servicio externo,"1.519,50",2026-07-01
CUA-202605-005738,2026-05-18,Cuautitlán,Energía,Consumo eléctrico,"7.635,50",2026-07-01
CUA-202605-005765,2026-05-18,Cuautitlán,Nómina Indirecta,Servicio externo,"6.801,00",2026-07-01
CUA-202605-005792,2026-05-18,Cuautitlán,Fletes,Licencia de software,"8.397,50",2026-07-01
CUA-202605-005819,2026-05-18,Cuautitlán,Calidad,Renta de montacargas,"2.926,25",2026-07-01
CUA-202605-005846,2026-05-18,Cuautitlán,  SEGURIDAD ,Consumo eléctrico,"6.403,25",2026-07-01
CUA-202605-005873,2026-05-18,Cuautitlán,Sistemas,Servicio externo,"2.415,50",2026-07-01
HER-202605-002714,2026-05-18,Hermosillo,Energía,Consumo eléctrico,"6.594,50",2026-07-01
HER-202605-002741,2026-05-18,Hermosillo,nómina indirecta,Servicio externo,"4.016,50",2026-07-01
HER-202605-002768,2026-05-18,Hermosillo,Fletes,Licencia de software,"5.331,25",2026-07-01
HER-202605-002795,2026-05-18,Hermosillo,Calidad,Renta de montacargas,"2.090,00",2026-07-01
HER-202605-002822,2026-05-18,Hermosillo,Seguridad,Consumo eléctrico,"3.182,25",2026-07-01
HER-202605-002849,2026-05-18,Hermosillo,Sistemas,Servicio externo,"1.696,75",2026-07-01
IRA-202605-011705,2026-05-18,Irapuato,Energía,Servicio externo,"4.222,75",2026-07-01
IRA-202605-011732,2026-05-18,Irapuato,Nómina Indirecta,Licencia de software,"3.956,00",2026-07-01
IRA-202605-011759,2026-05-18,Irapuato,Fletes,Renta de montacargas,"4.901,75",2026-07-01
IRA-202605-011786,2026-05-18,Irapuato,CALIDAD,Consumo eléctrico,"1.803,50",2026-07-01
IRA-202605-011813,2026-05-18,Irapuato,Seguridad,Servicio externo,"2.186,50",2026-07-01
IRA-202605-011840,2026-05-18,Irapuato,Sistemas,Licencia de software,"1.706,25",2026-07-01
CHI-202605-008739,2026-05-19,Chihuahua,Mantenimiento,Flete nacional,"6.711,75",2026-07-01
CHI-202605-008766,2026-05-19,Chihuahua,energía,Calibración de equipo,"9.114,25",2026-07-01
CHI-202605-008793,2026-05-19,Chihuahua,Nómina Indirecta,Equipo de protección,"6.257,00",2026-07-01
CHI-202605-008820,2026-05-19,Chihuahua,Fletes,Refacción prensa,"4.913,75",2026-07-01
CHI-202605-008847,2026-05-19,Chihuahua,Calidad,Flete nacional,"1.597,00",2026-07-01
CHI-202605-008874,2026-05-19,Chihuahua,Seguridad,Calibración de equipo,"3.587,25",2026-07-01
CHI-202605-008901,2026-05-19,Chihuahua,Sistemas ,Equipo de protección,"1.963,00",2026-07-01
CUA-202605-005715,2026-05-19,Cuautitlán,Mantenimiento,Flete nacional,"7.139,50",2026-07-01
CUA-202605-005742,2026-05-19,Cuautitlán,Energía,Calibración de equipo,"9.932,50",2026-07-01
CUA-202605-005769,2026-05-19,Cuautitlán,Nómina Indirecta,Equipo de protección,"5.203,75",2026-07-01
CUA-202605-005796,2026-05-19,Cuautitlán,  FLETES ,Refacción prensa,"6.153,00",2026-07-01
CUA-202605-005823,2026-05-19,Cuautitlán,Calidad,Flete nacional,"4.864,25",2026-07-01
CUA-202605-005850,2026-05-19,Cuautitlán,Seguridad,Calibración de equipo,"5.693,25",2026-07-01
CUA-202605-005877,2026-05-19,Cuautitlán,Sistemas,Equipo de protección,"2.921,75",2026-07-01
HER-202605-002691,2026-05-19,Hermosillo,mantenimiento,Flete nacional,"4.450,50",2026-07-01
HER-202605-002718,2026-05-19,Hermosillo,Energía,Calibración de equipo,"7.620,00",2026-07-01
HER-202605-002745,2026-05-19,Hermosillo,Nómina Indirecta,Equipo de protección,"4.040,75",2026-07-01
HER-202605-002772,2026-05-19,Hermosillo,Fletes,Refacción prensa,"4.162,25",2026-07-01
HER-202605-002799,2026-05-19,Hermosillo,Calidad,Flete nacional,"2.487,50",2026-07-01
HER-202605-002826,2026-05-19,Hermosillo,Seguridad ,Calibración de equipo,"3.246,75",2026-07-01
HER-202605-002853,2026-05-19,Hermosillo,Sistemas,Equipo de protección,"1.075,25",2026-07-01
IRA-202605-011682,2026-05-19,Irapuato,Mantenimiento,Calibración de equipo,"3.450,75",2026-07-01
IRA-202605-011709,2026-05-19,Irapuato,Energía,Equipo de protección,"3.977,75",2026-07-01
IRA-202605-011736,2026-05-19,Irapuato,NÓMINA INDIRECTA,Refacción prensa,"4.236,50",2026-07-01
IRA-202605-011763,2026-05-19,Irapuato,Refacciones,Flete nacional,"1.773,75",2026-07-01
IRA-202605-011790,2026-05-19,Irapuato,Calidad,Calibración de equipo,"1.690,25",2026-07-01
IRA-202605-011817,2026-05-19,Irapuato,Seguridad,Equipo de protección,"2.094,00",2026-07-01
CHI-202605-008743,2026-05-20,Chihuahua,Mantenimiento,Nómina de apoyo,"6.656,25",2026-07-01
CHI-202605-008770,2026-05-20,Chihuahua,Energía,Reparación correctiva,"8.243,50",2026-07-01
CHI-202605-008797,2026-05-20,Chihuahua,Nómina Indirecta,Mantenimiento preventivo,"4.878,75",2026-07-01
CHI-202605-008824,2026-05-20,Chihuahua,Refacciones,Flete de importación,"5.616,00",2026-07-01
CHI-202605-008851,2026-05-20,Chihuahua,Calidad ,Nómina de apoyo,"2.503,50",2026-07-01
CHI-202605-008878,2026-05-20,Chihuahua,Seguridad,Reparación correctiva,"3.821,00",2026-07-01
CUA-202605-005719,2026-05-20,Cuautitlán,Mantenimiento,Nómina de apoyo,"8.019,75",2026-07-01
CUA-202605-005746,2026-05-20,Cuautitlán,  ENERGÍA ,Reparación correctiva,"8.921,25",2026-07-01
CUA-202605-005773,2026-05-20,Cuautitlán,Nómina Indirecta,Mantenimiento preventivo,"7.374,00",2026-07-01
CUA-202605-005800,2026-05-20,Cuautitlán,Refacciones,Flete de importación,"10.721,00",2026-07-01
CUA-202605-005827,2026-05-20,Cuautitlán,Calidad,Nómina de apoyo,"5.051,00",2026-07-01
CUA-202605-005854,2026-05-20,Cuautitlán,Seguridad,Reparación correctiva,"7.678,75",2026-07-01
HER-202605-002695,2026-05-20,Hermosillo,Mantenimiento,Nómina de apoyo,"6.115,75",2026-07-01
HER-202605-002722,2026-05-20,Hermosillo,Energía,Reparación correctiva,"5.525,50",2026-07-01
HER-202605-002749,2026-05-20,Hermosillo,Nómina Indirecta,Mantenimiento preventivo,"5.470,50",2026-07-01
HER-202605-002776,2026-05-20,Hermosillo,Refacciones ,Flete de importación,"4.739,00",2026-07-01
HER-202605-002803,2026-05-20,Hermosillo,Calidad,Nómina de apoyo,"2.138,25",2026-07-01
HER-202605-002830,2026-05-20,Hermosillo,Seguridad,Reparación correctiva,"2.720,25",2026-07-01
IRA-202605-011686,2026-05-20,Irapuato,MANTENIMIENTO,Reparación correctiva,"3.848,50",2026-07-01
IRA-202605-011713,2026-05-20,Irapuato,Energía,Mantenimiento preventivo,"2.821,00",2026-07-01
IRA-202605-011740,2026-05-20,Irapuato,Nómina Indirecta,Flete de importación,"2.724,00",2026-07-01
IRA-202605-011767,2026-05-20,Irapuato,Refacciones,Nómina de apoyo,"3.027,75",2026-07-01
IRA-202605-011794,2026-05-20,Irapuato,Calidad,Reparación correctiva,"1.393,00",2026-07-01
IRA-202605-011821,2026-05-20,Irapuato,  SISTEMAS ,Mantenimiento preventivo,"-1.745,25",2026-07-01
CHI-202605-008747,2026-05-21,Chihuahua,Mantenimiento,Renta de montacargas,"6.583,00",2026-07-01
CHI-202605-008774,2026-05-21,Chihuahua,Energía,Consumo eléctrico,"9.367,25",2026-07-01
CHI-202605-008801,2026-05-21,Chihuahua,Fletes ,Servicio externo,"2.891,50",2026-07-01
CHI-202605-008828,2026-05-21,Chihuahua,Refacciones,Licencia de software,"5.076,25",2026-07-01
CHI-202605-008855,2026-05-21,Chihuahua,Calidad,Renta de montacargas,"1.746,50",2026-07-01
CHI-202605-008882,2026-05-21,Chihuahua,Seguridad,Consumo eléctrico,"4.068,00",2026-07-01
CUA-202605-005723,2026-05-21,Cuautitlán,Mantenimiento,Renta de montacargas,"6.021,25",2026-07-01
CUA-202605-005750,2026-05-21,Cuautitlán,Energía,Consumo eléctrico,"9.312,50",2026-07-01
CUA-202605-005777,2026-05-21,Cuautitlán,Fletes,Servicio externo,"3.799,75",2026-07-01
CUA-202605-005804,2026-05-21,Cuautitlán,Refacciones,Licencia de software,"8.946,00",2026-07-01
CUA-202605-005831,2026-05-21,Cuautitlán, Calidad,Renta de montacargas,"3.916,00",2026-07-01
CUA-202605-005858,2026-05-21,Cuautitlán,Seguridad,Consumo eléctrico,"6.583,25",2026-07-01
HER-202605-002699,2026-05-21,Hermosillo,Mantenimiento,Renta de montacargas,"5.043,50",2026-07-01
HER-202605-002726,2026-05-21,Hermosillo,Energía ,Consumo eléctrico,"5.971,50",2026-07-01
HER-202605-002753,2026-05-21,Hermosillo,Fletes,Servicio externo,"2.339,25",2026-07-01
HER-202605-002780,2026-05-21,Hermosillo,Refacciones,Licencia de software,"4.897,50",2026-07-01
HER-202605-002807,2026-05-21,Hermosillo,Calidad,Renta de montacargas,"1.397,25",2026-07-01
HER-202605-002834,2026-05-21,Hermosillo,Seguridad,Consumo eléctrico,"3.091,00",2026-07-01
IRA-202605-011690,2026-05-21,Irapuato,Mantenimiento,Consumo eléctrico,"5.280,50",2026-07-01
IRA-202605-011717,2026-05-21,Irapuato,Energía,Servicio externo,"4.621,50",2026-07-01
IRA-202605-011744,2026-05-21,Irapuato,Fletes,Licencia de software,"1.996,50",2026-07-01
IRA-202605-011771,2026-05-21,Irapuato,  REFACCIONES ,Renta de montacargas,"2.103,75",2026-07-01
IRA-202605-011798,2026-05-21,Irapuato,Calidad,Consumo eléctrico,"1.337,00",2026-07-01
IRA-202605-011825,2026-05-21,Irapuato,Sistemas,Servicio externo,"1.315,50",2026-07-01
CHI-202605-008751,2026-05-22,Chihuahua,Mantenimiento ,Flete nacional,"7.417,25",2026-07-01
CHI-202605-008778,2026-05-22,Chihuahua,Energía,Calibración de equipo,"6.404,25",2026-07-01
CHI-202605-008805,2026-05-22,Chihuahua,Fletes,Equipo de protección,"2.622,50",2026-07-01
CHI-202605-008832,2026-05-22,Chihuahua,Refacciones,Refacción prensa,"6.021,25",2026-07-01
CHI-202605-008859,2026-05-22,Chihuahua,Calidad,Flete nacional,"2.428,75",2026-07-01
CHI-202605-008886,2026-05-22,Chihuahua,SISTEMAS,Calibración de equipo,"3.372,75",2026-07-01
CUA-202605-005727,2026-05-22,Cuautitlán,Mantenimiento,Flete nacional,"6.034,00",2026-07-01
CUA-202605-005754,2026-05-22,Cuautitlán,Energía,Calibración de equipo,"6.903,00",2026-07-01
CUA-202605-005781,2026-05-22,Cuautitlán, Fletes,Equipo de protección,"4.680,50",2026-07-01
CUA-202605-005808,2026-05-22,Cuautitlán,Refacciones,Refacción prensa,"9.140,50",2026-07-01
CUA-202605-005835,2026-05-22,Cuautitlán,Calidad,Flete nacional,"3.351,75",2026-07-01
CUA-202605-005862,2026-05-22,Cuautitlán,Sistemas,Calibración de equipo,"3.439,50",2026-07-01
HER-202605-002703,2026-05-22,Hermosillo,Mantenimiento,Flete nacional,"4.462,00",2026-07-01
HER-202605-002730,2026-05-22,Hermosillo,Energía,Calibración de equipo,"5.387,75",2026-07-01
HER-202605-002757,2026-05-22,Hermosillo,Fletes,Equipo de protección,"2.265,50",2026-07-01
HER-202605-002784,2026-05-22,Hermosillo,Refacciones,Refacción prensa,"4.306,25",2026-07-01
HER-202605-002811,2026-05-22,Hermosillo,CALIDAD,Flete nacional,"2.380,25",2026-07-01
HER-202605-002838,2026-05-22,Hermosillo,Sistemas,Calibración de equipo,"2.692,75",2026-07-01
IRA-202605-011694,2026-05-22,Irapuato,Mantenimiento,Calibración de equipo,"3.176,50",2026-07-01
IRA-202605-011721,2026-05-22,Irapuato,  NÓMINA INDIRECTA ,Equipo de protección,"5.999,00",2026-07-01
IRA-202605-011748,2026-05-22,Irapuato,Fletes,Refacción prensa,"3.061,50",2026-07-01
IRA-202605-011775,2026-05-22,Irapuato,Refacciones,Flete nacional,"2.167,75",2026-07-01
