folio,fecha,planta,centro_costo,concepto,monto,cargado_en
HER-202605-000487,2026-05-08,Hermosillo,Seguridad,Nómina de apoyo,"2.029,00",2026-07-03
HER-202605-000514,2026-05-08,Hermosillo,Sistemas,Reparación correctiva,"1.533,25",2026-07-01
HER-202605-000514,2026-05-08,Hermosillo,Sistemas,Reparación correctiva,"1.533,25",2026-07-03
IRA-202605-011692,2026-05-08,Irapuato,Mantenimiento,Flete de importación,"4.787,00",2026-07-01
IRA-202605-011719,2026-05-08,Irapuato,Energía,Nómina de apoyo,"4.264,00",2026-07-01
IRA-202605-011746,2026-05-08,Irapuato,  FLETES ,Reparación correctiva,"3.391,00",2026-07-01
IRA-202605-011773,2026-05-08,Irapuato,Refacciones,Mantenimiento preventivo,"2.096,75",2026-07-01
IRA-202605-011800,2026-05-08,Irapuato,Calidad,Flete de importación,"2.018,00",2026-07-01
IRA-202605-011827,2026-05-08,Irapuato,Sistemas,Nómina de apoyo,"1.126,50",2026-07-01
CHI-202605-008807,2026-05-09,Chihuahua,Mantenimiento,Renta de montacargas,"15.892,75",2026-07-01
CHI-202605-008834,2026-05-09,Chihuahua,Energía,Consumo eléctrico,"11.975,00",2026-07-01
CHI-202605-008861,2026-05-09,Chihuahua,FLETES,Servicio externo,"7.141,25",2026-07-01
CHI-202605-008888,2026-05-09,Chihuahua,Refacciones,Licencia de software,"9.354,25",2026-07-01
CHI-202605-008915,2026-05-09,Chihuahua,Calidad,Renta de montacargas,"6.639,50",2026-07-01
CHI-202605-008942,2026-05-09,Chihuahua,Sistemas,Consumo eléctrico,"4.400,75",2026-07-01
CUA-202605-005945,2026-05-09,Cuautitlán,Energía,Servicio externo,"3.721,00",2026-07-01
CUA-202605-005972,2026-05-09,Cuautitlán,Nómina Indirecta,Licencia de software,"4.390,75",2026-07-01
CUA-202605-005999,2026-05-09,Cuautitlán,Fletes,Renta de montacargas,"3.895,75",2026-07-01
CUA-202605-006026,2026-05-09,Cuautitlán,Calidad ,Consumo eléctrico,"1.123,50",2026-07-01
CUA-202605-006053,2026-05-09,Cuautitlán,Seguridad,Servicio externo,"2.519,25",2026-07-01
CUA-202605-006080,2026-05-09,Cuautitlán,Sistemas,Licencia de software,"1.489,25",2026-07-01
HER-202605-000275,2026-05-09,Hermosillo,Mantenimiento,Renta de montacargas,"14.532,25",2026-07-01
HER-202605-000275,2026-05-09,Hermosillo,Mantenimiento,Renta de montacargas,"14.532,25",2026-07-03
HER-202605-000302,2026-05-09,Hermosillo,Mantenimiento,Consumo eléctrico,"9.227,75",2026-07-01
HER-202605-000302,2026-05-09,Hermosillo,Mantenimiento,Consumo eléctrico,"9.227,75",2026-07-03
HER-202605-000329,2026-05-09,Hermosillo,Energía,Servicio externo,"3.265,25",2026-07-01
HER-202605-000329,2026-05-09,Hermosillo,Energía,Servicio externo,"3.265,25",2026-07-03
HER-202605-000356,2026-05-09,Hermosillo, Nómina Indirecta,Licencia de software,"2.771,00",2026-07-01
HER-202605-000356,2026-05-09,Hermosillo, Nómina Indirecta,Licencia de software,"2.771,00",2026-07-03
HER-202605-000383,2026-05-09,Hermosillo,Fletes,Renta de montacargas,"3.890,25",2026-07-01
HER-202605-000383,2026-05-09,Hermosillo,Fletes,Renta de montacargas,"3.890,25",2026-07-03
HER-202605-000410,2026-05-09,Hermosillo,Refacciones,Consumo eléctrico,"1.493,25",2026-07-01
HER-202605-000410,2026-05-09,Hermosillo,Refacciones,Consumo eléctrico,"1.493,25",2026-07-03
HER-202605-000437,2026-05-09,Hermosillo,Refacciones,Servicio externo,"2.064,00",2026-07-01
HER-202605-000437,2026-05-09,Hermosillo,Refacciones,Servicio externo,"2.064,00",2026-07-03
HER-202605-000464,2026-05-09,Hermosillo,Calidad,Licencia de software,"2.578,00",2026-07-01
HER-202605-000464,2026-05-09,Hermosillo,Calidad,Licencia de software,"2.578,00",2026-07-03
HER-202605-000491,2026-05-09,Hermosillo,seguridad,Renta de montacargas,"1.757,50",2026-07-01
HER-202605-000491,2026-05-09,Hermosillo,seguridad,Renta de montacargas,"1.757,50",2026-07-03
HER-202605-000518,2026-05-09,Hermosillo,Sistemas,Consumo eléctrico,"2.083,50",2026-07-01
HER-202605-000518,2026-05-09,Hermosillo,Sistemas,Consumo eléctrico,"2.083,50",2026-07-03
IRA-202605-011696,2026-05-09,Irapuato,  MANTENIMIENTO ,Licencia de software,"4.390,00",2026-07-01
IRA-202605-011723,2026-05-09,Irapuato,Nómina Indirecta,Renta de montacargas,"6.374,00",2026-07-01
IRA-202605-011750,2026-05-09,Irapuato,Fletes,Consumo eléctrico,"3.668,25",2026-07-01
IRA-202605-011777,2026-05-09,Irapuato,Refacciones,Servicio externo,"1.837,50",2026-07-01
IRA-202605-011804,2026-05-09,Irapuato,Seguridad,Licencia de software,"1.325,00",2026-07-01
IRA-202605-011831,2026-05-09,Irapuato, Sistemas,Renta de montacargas,"1.490,75",2026-07-01
CHI-202605-008811,2026-05-10,Chihuahua,MANTENIMIENTO,Flete nacional,"15.005,25",2026-07-01
CHI-202605-008838,2026-05-10,Chihuahua,Energía,Calibración de equipo,"14.229,50",2026-07-01
CHI-202605-008865,2026-05-10,Chihuahua,Fletes,Equipo de protección,"9.020,25",2026-07-01
CHI-202605-008892,2026-05-10,Chihuahua,Refacciones,Refacción prensa,"9.058,50",2026-07-01
CHI-202605-008919,2026-05-10,Chihuahua,Calidad,Flete nacional,"7.349,50",2026-07-01
CHI-202605-008946,2026-05-10,Chihuahua,  SISTEMAS ,Calibración de equipo,"5.608,00",2026-07-01
CUA-202605-005922,2026-05-10,Cuautitlán,Mantenimiento,Calibración de equipo,"6.485,00",2026-07-01
CUA-202605-005949,2026-05-10,Cuautitlán,Energía,Equipo de protección,"2.826,75",2026-07-01
CUA-202605-005976,2026-05-10,Cuautitlán,Nómina Indirecta ,Refacción prensa,"4.507,25",2026-07-01
CUA-202605-006003,2026-05-10,Cuautitlán,Refacciones,Flete nacional,"2.236,50",2026-07-01
CUA-202605-006030,2026-05-10,Cuautitlán,Calidad,Calibración de equipo,"1.923,25",2026-07-01
CUA-202605-006057,2026-05-10,Cuautitlán,Seguridad,Equipo de protección,"2.331,75",2026-07-01
HER-202605-000279,2026-05-10,Hermosillo,Mantenimiento,Flete nacional,"13.609,75",2026-07-01
HER-202605-000279,2026-05-10,Hermosillo,Mantenimiento,Flete nacional,"13.609,75",2026-07-03
HER-202605-000306,2026-05-10,Hermosillo, Energía,Calibración de equipo,"5.213,00",2026-07-01
HER-202605-000306,2026-05-10,Hermosillo, Energía,Calibración de equipo,"5.213,00",2026-07-03
HER-202605-000333,2026-05-10,Hermosillo,Energía,Equipo de protección,"4.766,75",2026-07-01
HER-202605-000333,2026-05-10,Hermosillo,Energía,Equipo de protección,"4.766,75",2026-07-03
HER-202605-000360,2026-05-10,Hermosillo,Nómina Indirecta,Refacción prensa,"2.938,25",2026-07-01
HER-202605-000360,2026-05-10,Hermosillo,Nómina Indirecta,Refacción prensa,"2.938,25",2026-07-03
HER-202605-000387,2026-05-10,Hermosillo,Fletes,Flete nacional,"5.323,25",2026-07-01
HER-202605-000387,2026-05-10,Hermosillo,Fletes,Flete nacional,"5.323,25",2026-07-03
HER-202605-000414,2026-05-10,Hermosillo,Refacciones,Calibración de equipo,"1.660,50",2026-07-01
HER-202605-000414,2026-05-10,Hermosillo,Refacciones,Calibración de equipo,"1.660,50",2026-07-03
HER-202605-000441,2026-05-10,Hermosillo,calidad,Equipo de protección,"1.554,75",2026-07-01
HER-202605-000441,2026-05-10,Hermosillo,calidad,Equipo de protección,"1.554,75",2026-07-03
HER-202605-000468,2026-05-10,Hermosillo,Calidad,Refacción prensa,"1.928,75",2026-07-01
HER-202605-000468,2026-05-10,Hermosillo,Calidad,Refacción prensa,"1.928,75",2026-07-03
HER-202605-000495,2026-05-10,Hermosillo,Seguridad,Flete nacional,"1.879,25",2026-07-01
HER-202605-000495,2026-05-10,Hermosillo,Seguridad,Flete nacional,"1.879,25",2026-07-03
HER-202605-000522,2026-05-10,Hermosillo,Sistemas,Calibración de equipo,"1.992,75",2026-07-01
HER-202605-000522,2026-05-10,Hermosillo,Sistemas,Calibración de equipo,"1.992,75",2026-07-03
IRA-202605-011700,2026-05-10,Irapuato,Mantenimiento,Refacción prensa,"3.926,75",2026-07-01
IRA-202605-011727,2026-05-10,Irapuato,Nómina Indirecta,Flete nacional,"4.970,25",2026-07-01
IRA-202605-011754,2026-05-10,Irapuato,Fletes,Calibración de equipo,"3.718,75",2026-07-01
IRA-202605-011781,2026-05-10,Irapuato, Calidad,Equipo de protección,"2.865,50",2026-07-01
IRA-202605-011808,2026-05-10,Irapuato,Seguridad,Refacción prensa,"1.820,75",2026-07-01
IRA-202605-011835,2026-05-10,Irapuato,Sistemas,Flete nacional,"1.673,50",2026-07-01
CHI-202605-008815,2026-05-11,Chihuahua,Mantenimiento,Nómina de apoyo,"13.033,00",2026-07-01
CHI-202605-008842,2026-05-11,Chihuahua,Nómina Indirecta,Reparación correctiva,"5.854,25",2026-07-01
CHI-202605-008869,2026-05-11,Chihuahua,Fletes,Mantenimiento preventivo,"8.626,25",2026-07-01
CHI-202605-008896,2026-05-11,Chihuahua,  REFACCIONES ,Flete de importación,"10.884,75",2026-07-01
CHI-202605-008923,2026-05-11,Chihuahua,Seguridad,Nómina de apoyo,"6.819,75",2026-07-01
CHI-202605-008950,2026-05-11,Chihuahua,Sistemas,Reparación correctiva,"5.490,25",2026-07-01
CUA-202605-005926,2026-05-11,Cuautitlán,Mantenimiento ,Reparación correctiva,"7.046,00",2026-07-01
CUA-202605-005953,2026-05-11,Cuautitlán,Energía,Mantenimiento preventivo,"4.164,50",2026-07-01
CUA-202605-005980,2026-05-11,Cuautitlán,Nómina Indirecta,Flete de importación,"3.545,00",2026-07-01
CUA-202605-006007,2026-05-11,Cuautitlán,Refacciones,Nómina de apoyo,"2.878,00",2026-07-01
CUA-202605-006034,2026-05-11,Cuautitlán,Calidad,Reparación correctiva,"2.131,75",2026-07-01
CUA-202605-006061,2026-05-11,Cuautitlán,SISTEMAS,Mantenimiento preventivo,"-2.286,50",2026-07-01
HER-202605-000283,2026-05-11,Hermosillo,Mantenimiento,Nómina de apoyo,"12.004,75",2026-07-01
HER-202605-000283,2026-05-11,Hermosillo,Mantenimiento,Nómina de apoyo,"12.004,75",2026-07-03
HER-202605-000310,2026-05-11,Hermosillo,Energía,Reparación correctiva,"5.947,75",2026-07-01
HER-202605-000310,2026-05-11,Hermosillo,Energía,Reparación correctiva,"5.947,75",2026-07-03
HER-202605-000337,2026-05-11,Hermosillo,Energía,Mantenimiento preventivo,"4.076,75",2026-07-01
HER-202605-000337,2026-05-11,Hermosillo,Energía,Mantenimiento preventivo,"4.076,75",2026-07-03
HER-202605-000364,2026-05-11,Hermosillo,Nómina Indirecta,Flete de importación,"2.671,25",2026-07-01
HER-202605-000364,2026-05-11,Hermosillo,Nómina Indirecta,Flete de importación,"2.671,25",2026-07-03
HER-202605-000391,2026-05-11,Hermosillo,fletes,Nómina de apoyo,"3.794,00",2026-07-01
HER-202605-000391,2026-05-11,Hermosillo,fletes,Nómina de apoyo,"3.794,00",2026-07-03
HER-202605-000418,2026-05-11,Hermosillo,Refacciones,Reparación correctiva,"1.741,50",2026-07-01
HER-202605-000418,2026-05-11,Hermosillo,Refacciones,Reparación correctiva,"1.741,50",2026-07-03
HER-202605-000445,2026-05-11,Hermosillo,Calidad,Mantenimiento preventivo,"1.739,75",2026-07-01
HER-202605-000445,2026-05-11,Hermosillo,Calidad,Mantenimiento preventivo,"1.739,75",2026-07-03
HER-202605-000472,2026-05-11,Hermosillo,Seguridad,Flete de importación,"1.035,00",2026-07-01
HER-202605-000472,2026-05-11,Hermosillo,Seguridad,Flete de importación,"1.035,00",2026-07-03
HER-202605-000499,2026-05-11,Hermosillo,Seguridad,Nómina de apoyo,"1.768,75",2026-07-01
HER-202605-000499,2026-05-11,Hermosillo,Seguridad,Nómina de apoyo,"1.768,75",2026-07-03
HER-202605-000526,2026-05-11,Hermosillo,Sistemas ,Reparación correctiva,"1.806,00",2026-07-01
HER-202605-000526,2026-05-11,Hermosillo,Sistemas ,Reparación correctiva,"1.806,00",2026-07-03
IRA-202605-011704,2026-05-11,Irapuato,Energía,Flete de importación,"6.233,50",2026-07-01
IRA-202605-011731,2026-05-11,Irapuato, Nómina Indirecta,Nómina de apoyo,"6.849,25",2026-07-01
IRA-202605-011758,2026-05-11,Irapuato,Fletes,Reparación correctiva,"3.060,50",2026-07-01
IRA-202605-011785,2026-05-11,Irapuato,Calidad,Mantenimiento preventivo,"2.737,25",2026-07-01
IRA-202605-011812,2026-05-11,Irapuato,Seguridad,Flete de importación,"1.389,75",2026-07-01
IRA-202605-011839,2026-05-11,Irapuato,Sistemas,Nómina de apoyo,"1.451,00",2026-07-01
CHI-202605-008819,2026-05-12,Chihuahua,Mantenimiento,Renta de montacargas,"14.659,00",2026-07-01
CHI-202605-008846,2026-05-12,Chihuahua,  NÓMINA INDIRECTA ,Consumo eléctrico,"5.415,25",2026-07-01
CHI-202605-008873,2026-05-12,Chihuahua,Fletes,Servicio externo,"6.914,25",2026-07-01
CHI-202605-008900,2026-05-12,Chihuahua,Refacciones,Licencia de software,"8.074,50",2026-07-01
CHI-202605-008927,2026-05-12,Chihuahua,Seguridad,Renta de montacargas,"7.234,75",2026-07-01
CHI-202605-008954,2026-05-12,Chihuahua,Sistemas,Consumo eléctrico,"5.847,00",2026-07-01
CUA-202605-005930,2026-05-12,Cuautitlán,Mantenimiento,Consumo eléctrico,"4.955,00",2026-07-01
CUA-202605-005957,2026-05-12,Cuautitlán,Energía,Servicio externo,"2.875,75",2026-07-01
CUA-202605-005984,2026-05-12,Cuautitlán,Fletes,Licencia de software,"3.335,75",2026-07-01
CUA-202605-006011,2026-05-12,Cuautitlán,REFACCIONES,Renta de montacargas,"2.391,25",2026-07-01
CUA-202605-006038,2026-05-12,Cuautitlán,Calidad,Consumo eléctrico,"2.119,00",2026-07-01
CUA-202605-006065,2026-05-12,Cuautitlán,Sistemas,Servicio externo,"1.312,25",2026-07-01
HER-202605-000287,2026-05-12,Hermosillo,Mantenimiento,Renta de montacargas,"15.421,75",2026-07-01
HER-202605-000287,2026-05-12,Hermosillo,Mantenimiento,Renta de montacargas,"15.421,75",2026-07-03
HER-202605-000314,2026-05-12,Hermosillo,Energía,Consumo eléctrico,"6.070,75",2026-07-01
HER-202605-000314,2026-05-12,Hermosillo,Energía,Consumo eléctrico,"6.070,75",2026-07-03
HER-202605-000341,2026-05-12,Hermosillo,nómina indirecta,Servicio externo,"4.656,75",2026-07-01
HER-202605-000341,2026-05-12,Hermosillo,nómina indirecta,Servicio externo,"4.656,75",2026-07-03
HER-202605-000368,2026-05-12,Hermosillo,Nómina Indirecta,Licencia de software,"2.278,25",2026-07-01
HER-202605-000368,2026-05-12,Hermosillo,Nómina Indirecta,Licencia de software,"2.278,25",2026-07-03
HER-202605-000395,2026-05-12,Hermosillo,Fletes,Renta de montacargas,"3.680,25",2026-07-01
HER-202605-000395,2026-05-12,Hermosillo,Fletes,Renta de montacargas,"3.680,25",2026-07-03
HER-202605-000422,2026-05-12,Hermosillo,Refacciones,Consumo eléctrico,"1.624,50",2026-07-01
HER-202605-000422,2026-05-12,Hermosillo,Refacciones,Consumo eléctrico,"1.624,50",2026-07-03
HER-202605-000449,2026-05-12,Hermosillo,Calidad,Servicio externo,"1.614,75",2026-07-01
HER-202605-000449,2026-05-12,Hermosillo,Calidad,Servicio externo,"1.614,75",2026-07-03
HER-202605-000476,2026-05-12,Hermosillo,Seguridad ,Licencia de software,"1.354,50",2026-07-01
HER-202605-000476,2026-05-12,Hermosillo,Seguridad ,Licencia de software,"1.354,50",2026-07-03
HER-202605-000503,2026-05-12,Hermosillo,Seguridad,Renta de montacargas,"1.392,00",2026-07-01
HER-202605-000503,2026-05-12,Hermosillo,Seguridad,Renta de montacargas,"1.392,00",2026-07-03
HER-202605-000530,2026-05-12,Hermosillo,Sistemas,Consumo eléctrico,"1.739,50",2026-07-01
HER-202605-000530,2026-05-12,Hermosillo,Sistemas,Consumo eléctrico,"1.739,50",2026-07-03
IRA-202605-011681,2026-05-12,Irapuato, Mantenimiento,Servicio externo,"9.126,75",2026-07-01
IRA-202605-011708,2026-05-12,Irapuato,Energía,Licencia de software,"7.424,50",2026-07-01
IRA-202605-011735,2026-05-12,Irapuato,Nómina Indirecta,Renta de montacargas,"6.864,25",2026-07-01
IRA-202605-011762,2026-05-12,Irapuato,Refacciones,Consumo eléctrico,"4.156,25",2026-07-01
IRA-202605-011789,2026-05-12,Irapuato,Calidad,Servicio externo,"3.644,75",2026-07-01
IRA-202605-011816,2026-05-12,Irapuato,seguridad,Licencia de software,"1.413,25",2026-07-01
CHI-202605-008823,2026-05-13,Chihuahua,Energía,Flete nacional,"8.059,75",2026-07-01
CHI-202605-008850,2026-05-13,Chihuahua,Nómina Indirecta,Calibración de equipo,"9.309,25",2026-07-01
CHI-202605-008877,2026-05-13,Chihuahua,Fletes,Equipo de protección,"9.082,25",2026-07-01
CHI-202605-008904,2026-05-13,Chihuahua,Calidad,Refacción prensa,"4.035,25",2026-07-01
CHI-202605-008931,2026-05-13,Chihuahua, Seguridad,Flete nacional,"6.498,25",2026-07-01
CHI-202605-008958,2026-05-13,Chihuahua,Sistemas,Calibración de equipo,"5.387,50",2026-07-01
CUA-202605-005934,2026-05-13,Cuautitlán,Mantenimiento,Calibración de equipo,"4.629,25",2026-07-01
CUA-202605-005961,2026-05-13,Cuautitlán,NÓMINA INDIRECTA,Equipo de protección,"5.586,00",2026-07-01
CUA-202605-005988,2026-05-13,Cuautitlán,Fletes,Refacción prensa,"3.097,00",2026-07-01
CUA-202605-006015,2026-05-13,Cuautitlán,Refacciones,Flete nacional,"2.130,00",2026-07-01
CUA-202605-006042,2026-05-13,Cuautitlán,Seguridad,Calibración de equipo,"1.248,00",2026-07-01
CUA-202605-006069,2026-05-13,Cuautitlán,Sistemas,Equipo de protección,"1.258,75",2026-07-01
HER-202605-000291,2026-05-13,Hermosillo,mantenimiento,Flete nacional,"15.494,50",2026-07-01
HER-202605-000291,2026-05-13,Hermosillo,mantenimiento,Flete nacional,"15.494,50",2026-07-03
HER-202605-000318,2026-05-13,Hermosillo,Energía,Calibración de equipo,"5.316,75",2026-07-01
HER-202605-000318,2026-05-13,Hermosillo,Energía,Calibración de equipo,"5.316,75",2026-07-03
HER-202605-000345,2026-05-13,Hermosillo,Nómina Indirecta,Equipo de protección,"3.751,50",2026-07-01
HER-202605-000345,2026-05-13,Hermosillo,Nómina Indirecta,Equipo de protección,"3.751,50",2026-07-03
HER-202605-000372,2026-05-13,Hermosillo,Fletes,Refacción prensa,"8.567,00",2026-07-01
HER-202605-000372,2026-05-13,Hermosillo,Fletes,Refacción prensa,"8.567,00",2026-07-03
HER-202605-000399,2026-05-13,Hermosillo,Fletes,Flete nacional,"5.995,50",2026-07-01
HER-202605-000399,2026-05-13,Hermosillo,Fletes,Flete nacional,"5.995,50",2026-07-03
HER-202605-000426,2026-05-13,Hermosillo,Refacciones ,Calibración de equipo,"1.089,25",2026-07-01
HER-202605-000426,2026-05-13,Hermosillo,Refacciones ,Calibración de equipo,"1.089,25",2026-07-03
HER-202605-000453,2026-05-13,Hermosillo,Calidad,Equipo de protección,"1.721,50",2026-07-01
HER-202605-000453,2026-05-13,Hermosillo,Calidad,Equipo de protección,"1.721,50",2026-07-03
HER-202605-000480,2026-05-13,Hermosillo,Seguridad,Refacción prensa,"715,00",2026-07-01
HER-202605-000480,2026-05-13,Hermosillo,Seguridad,Refacción prensa,"715,00",2026-07-03
HER-202605-000507,2026-05-13,Hermosillo,Sistemas,Flete nacional,"1.148,25",2026-07-01
HER-202605-000507,2026-05-13,Hermosillo,Sistemas,Flete nacional,"1.148,25",2026-07-03
HER-202605-000534,2026-05-13,Hermosillo,Sistemas,Calibración de equipo,"1.852,25",2026-07-01
HER-202605-000534,2026-05-13,Hermosillo,Sistemas,Calibración de equipo,"1.852,25",2026-07-03
IRA-202605-011685,2026-05-13,Irapuato,Mantenimiento,Equipo de protección,"7.062,00",2026-07-01
IRA-202605-011712,2026-05-13,Irapuato,Energía,Refacción prensa,"7.172,25",2026-07-01
IRA-202605-011739,2026-05-13,Irapuato,Nómina Indirecta,Flete nacional,"6.018,00",2026-07-01
IRA-202605-011766,2026-05-13,Irapuato,refacciones,Calibración de equipo,"4.887,25",2026-07-01
IRA-202605-011793,2026-05-13,Irapuato,Calidad,Equipo de protección,"2.849,75",2026-07-01
IRA-202605-011820,2026-05-13,Irapuato,Seguridad,Refacción prensa,"1.673,75",2026-07-01
CHI-202605-008827,2026-05-14,Chihuahua,Energía,Nómina de apoyo,"6.560,00",2026-07-01
CHI-202605-008854,2026-05-14,Chihuahua,Nómina Indirecta,Reparación correctiva,"7.771,50",2026-07-01
CHI-202605-008881,2026-05-14,Chihuahua, Refacciones,Mantenimiento preventivo,"-9.446,50",2026-07-01
CHI-202605-008908,2026-05-14,Chihuahua,Calidad,Flete de importación,"3.098,50",2026-07-01
CHI-202605-008935,2026-05-14,Chihuahua,Seguridad,Nómina de apoyo,"8.592,25",2026-07-01
CUA-202605-005938,2026-05-14,Cuautitlán,Mantenimiento,Reparación correctiva,"4.826,50",2026-07-01
CUA-202605-005965,2026-05-14,Cuautitlán,Nómina Indirecta,Mantenimiento preventivo,"5.563,25",2026-07-01
CUA-202605-005992,2026-05-14,Cuautitlán,Fletes,Flete de importación,"3.676,00",2026-07-01
CUA-202605-006019,2026-05-14,Cuautitlán,Refacciones,Nómina de apoyo,"3.346,50",2026-07-01
CUA-202605-006046,2026-05-14,Cuautitlán,  SEGURIDAD ,Reparación correctiva,"1.390,25",2026-07-01
CUA-202605-006073,2026-05-14,Cuautitlán,Sistemas,Mantenimiento preventivo,"1.312,50",2026-07-01
HER-202605-000295,2026-05-14,Hermosillo,Mantenimiento,Nómina de apoyo,"16.734,75",2026-07-01
HER-202605-000295,2026-05-14,Hermosillo,Mantenimiento,Nómina de apoyo,"16.734,75",2026-07-03
HER-202605-000322,2026-05-14,Hermosillo,Energía,Reparación correctiva,"6.855,50",2026-07-01
HER-202605-000322,2026-05-14,Hermosillo,Energía,Reparación correctiva,"6.855,50",2026-07-03
